text,language,label,label_num,clean_text
Arvind Kejriwal ne kitaab se pankha baandha.,Hinglish,irrelevant,2,arvind kejriwal ne kitaab se pankha baandha
hmm,Hinglish,irrelevant,2,hmm
haan,Hinglish,irrelevant,2,haan
ohh,Hinglish,irrelevant,2,ohh
ahh,Hinglish,irrelevant,2,ahh
arre,Hinglish,irrelevant,2,arre
uff,Hinglish,irrelevant,2,uff
kya baat hai,Hinglish,irrelevant,2,kya baat hai
bas,Hinglish,irrelevant,2,bas
acha,Hinglish,irrelevant,2,acha
sahi,Hinglish,irrelevant,2,sahi
wah,Hinglish,irrelevant,2,wah
arre yaar,Hinglish,irrelevant,2,arre yaar
oh ho,Hinglish,irrelevant,2,oh ho
toh kya,Hinglish,irrelevant,2,toh kya
theek hai,Hinglish,irrelevant,2,theek hai
matlab kya,Hinglish,irrelevant,2,matlab kya
pata nahi,Hinglish,irrelevant,2,pata nahi
aah,Hinglish,irrelevant,2,aah
hmmm,Hinglish,irrelevant,2,hmmm
ufff,Hinglish,irrelevant,2,ufff
arey wah,Hinglish,irrelevant,2,arey wah
baap re,Hinglish,irrelevant,2,baap re
arey baba,Hinglish,irrelevant,2,arey baba
abey,Hinglish,irrelevant,2,abey
arey yeh kya,Hinglish,irrelevant,2,arey yeh kya
oh wow,Hinglish,irrelevant,2,oh wow
bhai kya bol raha hai,Hinglish,irrelevant,2,bhai kya bol raha hai
seriously,Hinglish,irrelevant,2,seriously
lol,Hinglish,irrelevant,2,lol
haha,Hinglish,irrelevant,2,haha
hehe,Hinglish,irrelevant,2,hehe
hmm theek,Hinglish,irrelevant,2,hmm theek
haan haan,Hinglish,irrelevant,2,haan haan
acha chhodo,Hinglish,irrelevant,2,acha chhodo
uff kitna boring,Hinglish,irrelevant,2,uff kitna boring
aare bhai,Hinglish,irrelevant,2,aare bhai
waise bhi,Hinglish,irrelevant,2,waise bhi
jo bhi,Hinglish,irrelevant,2,jo bhi
matlab seriously,Hinglish,irrelevant,2,matlab seriously
haan matlab,Hinglish,irrelevant,2,haan matlab
bhai suno,Hinglish,irrelevant,2,bhai suno
oh teri,Hinglish,irrelevant,2,oh teri
uff teri toh,Hinglish,irrelevant,2,uff teri toh
yaar ye kya,Hinglish,irrelevant,2,yaar ye kya
ab kya,Hinglish,irrelevant,2,ab kya
kya yeh sach hai,Hinglish,irrelevant,2,kya yeh sach hai
hmm sochna padega,Hinglish,irrelevant,2,hmm sochna padega
arre nahi yaar,Hinglish,irrelevant,2,arre nahi yaar
waah kya baat hai,Hinglish,irrelevant,2,waah kya baat hai
uff kya din tha,Hinglish,irrelevant,2,uff kya din tha
yeh kya ho gaya,Hinglish,irrelevant,2,yeh kya ho gaya
hain?,Hinglish,irrelevant,2,hain
hmm interesting,Hinglish,irrelevant,2,hmm interesting
oh acha,Hinglish,irrelevant,2,oh acha
arre tu bhi,Hinglish,irrelevant,2,arre tu bhi
acha thik hai,Hinglish,irrelevant,2,acha thik hai
are wah,Hinglish,irrelevant,2,are wah
acha okay,Hinglish,irrelevant,2,acha okay
oho,Hinglish,irrelevant,2,oho
accha re,Hinglish,irrelevant,2,accha re
haan sahi,Hinglish,irrelevant,2,haan sahi
baat toh sahi hai,Hinglish,irrelevant,2,baat toh sahi hai
hmm... socha nahi,Hinglish,irrelevant,2,hmm socha nahi
arre chhod na,Hinglish,irrelevant,2,arre chhod na
uff yeh bhi,Hinglish,irrelevant,2,uff yeh bhi
matlab hadd hai,Hinglish,irrelevant,2,matlab hadd hai
haan lekin,Hinglish,irrelevant,2,haan lekin
are wah mast,Hinglish,irrelevant,2,are wah mast
jo karna hai karo,Hinglish,irrelevant,2,jo karna hai karo
hmm mujhe laga tha,Hinglish,irrelevant,2,hmm mujhe laga tha
haan toh,Hinglish,irrelevant,2,haan toh
uff meri kismat,Hinglish,irrelevant,2,uff meri kismat
ab kya karen,Hinglish,irrelevant,2,ab kya karen
acha bhai,Hinglish,irrelevant,2,acha bhai
hmm pata nahi yaar,Hinglish,irrelevant,2,hmm pata nahi yaar
arey haan wahi,Hinglish,irrelevant,2,arey haan wahi
haan wahi toh,Hinglish,irrelevant,2,haan wahi toh
kya yeh theek hai?,Hinglish,irrelevant,2,kya yeh theek hai
arre yeh kya tha,Hinglish,irrelevant,2,arre yeh kya tha
ab kya bolun,Hinglish,irrelevant,2,ab kya bolun
hmm chalo thik,Hinglish,irrelevant,2,hmm chalo thik
acha sun,Hinglish,irrelevant,2,acha sun
uff ab bas karo,Hinglish,irrelevant,2,uff ab bas karo
haan chalo,Hinglish,irrelevant,2,haan chalo
oh bhai sahab,Hinglish,irrelevant,2,oh bhai sahab
kitna ajeeb hai,Hinglish,irrelevant,2,kitna ajeeb hai
arre mujhe mat bata,Hinglish,irrelevant,2,arre mujhe mat bata
acha suno,Hinglish,irrelevant,2,acha suno
abey oye,Hinglish,irrelevant,2,abey oye
kya mast scene tha,Hinglish,irrelevant,2,kya mast scene tha
uff ab toh ho gaya,Hinglish,irrelevant,2,uff ab toh ho gaya
kya hi bolun,Hinglish,irrelevant,2,kya hi bolun
acha kya hua?,Hinglish,irrelevant,2,acha kya hua
yeh bhi koi baat hai,Hinglish,irrelevant,2,yeh bhi koi baat hai
kya hi keh sakte,Hinglish,irrelevant,2,kya hi keh sakte
ab toh hadd ho gayi,Hinglish,irrelevant,2,ab toh hadd ho gayi
hmm yeh bhi theek,Hinglish,irrelevant,2,hmm yeh bhi theek
oh my god,Hinglish,irrelevant,2,oh my god
hmm let’s see,Hinglish,irrelevant,2,hmm lets see
acha sochna padega,Hinglish,irrelevant,2,acha sochna padega
uff pura din kharab,Hinglish,irrelevant,2,uff pura din kharab
haan wahi toh socha,Hinglish,irrelevant,2,haan wahi toh socha
Ma colony lo prathi rain season lo drainage system fail avvadam valla entire road motham neellu to flood ayipothundi,Tenglish,relevant,1,ma colony lo prathi rain season lo drainage system fail avvadam valla entire road motham neellu to flood ayipothundi
"Electricity department ki complaint ichina, three days tarvata kuda street light repair cheyyatam jaragaledu",Tenglish,relevant,1,electricity department ki complaint ichina three days tarvata kuda street light repair cheyyatam jaragaledu
Government hospital lo medicines ivvakapovadam valla poor people private medical shop lo costly ga konali,Tenglish,relevant,1,government hospital lo medicines ivvakapovadam valla poor people private medical shop lo costly ga konali
Public toilet lo cleanliness maintain cheyyatam lekapovadam valla ladies ki chala kashtam avutundi,Tenglish,relevant,1,public toilet lo cleanliness maintain cheyyatam lekapovadam valla ladies ki chala kashtam avutundi
Ration card lo name correction ki three times apply chesina kuda response raledu,Tenglish,relevant,1,ration card lo name correction ki three times apply chesina kuda response raledu
Bus stop daggara proper shelter lekapovadam valla rainy season lo passengers wet ayipothunnaru,Tenglish,relevant,1,bus stop daggara proper shelter lekapovadam valla rainy season lo passengers wet ayipothunnaru
School lo teacher attendance sarigga lekapovadam valla students ki proper education dorakadam ledu,Tenglish,relevant,1,school lo teacher attendance sarigga lekapovadam valla students ki proper education dorakadam ledu
"Drinking water lo chlorine smell vastondi, bottu chesina kuda water purify avvadam ledu",Tenglish,relevant,1,drinking water lo chlorine smell vastondi bottu chesina kuda water purify avvadam ledu
Colony lo drainage overflow aina sanitation team respond cheyyadam chala delay chestaru,Tenglish,relevant,1,colony lo drainage overflow aina sanitation team respond cheyyadam chala delay chestaru
Construction sites lo dust pollution control cheyyadam lekapovadam valla asthma patients ki breathing problem vastundi,Tenglish,relevant,1,construction sites lo dust pollution control cheyyadam lekapovadam valla asthma patients ki breathing problem vastundi
"Ma area lo footpath ki paiki fruit vendors vachesaru, pedestrians ki space lekapovadam valla accidents jarugutunnayi",Tenglish,relevant,1,ma area lo footpath ki paiki fruit vendors vachesaru pedestrians ki space lekapovadam valla accidents jarugutunnayi
"Local municipality office lo staff attitude chala worst ga untundi, even genuine complaint ki respond cheyyaru",Tenglish,relevant,1,local municipality office lo staff attitude chala worst ga untundi even genuine complaint ki respond cheyyaru
School lo playground unde place lo now apartment construction start chesaru,Tenglish,relevant,1,school lo playground unde place lo now apartment construction start chesaru
Government school lo washrooms maintenance lekapovadam valla students ki infections avvadam start ayindi,Tenglish,relevant,1,government school lo washrooms maintenance lekapovadam valla students ki infections avvadam start ayindi
"Hospital lo queue lo vundadam kastam, token system proper ga work cheyyatam ledu",Tenglish,relevant,1,hospital lo queue lo vundadam kastam token system proper ga work cheyyatam ledu
"Auto walas meter start cheyyaru, arbitrary charges collect chestharu especially from outstation people",Tenglish,relevant,1,auto walas meter start cheyyaru arbitrary charges collect chestharu especially from outstation people
"Electric pole broken ga vundi, power lines hanging valla chinna pillalu ki danger untundi",Tenglish,relevant,1,electric pole broken ga vundi power lines hanging valla chinna pillalu ki danger untundi
"Public park lo kids play area lo glass bottles and garbage padutunnayi, safety lekapovadam obvious",Tenglish,relevant,1,public park lo kids play area lo glass bottles and garbage padutunnayi safety lekapovadam obvious
Government schemes apply chesina status telusukodam ki online portal ever down ga untundi,Tenglish,relevant,1,government schemes apply chesina status telusukodam ki online portal ever down ga untundi
Anganwadi lo kids ki time ki food ivvakapovadam valla chinna pillalu nutrition miss chestunnaru,Tenglish,relevant,1,anganwadi lo kids ki time ki food ivvakapovadam valla chinna pillalu nutrition miss chestunnaru
Bus lo overcrowding ekkuva vundadam valla senior citizens ki seat dorakadam kastam,Tenglish,relevant,1,bus lo overcrowding ekkuva vundadam valla senior citizens ki seat dorakadam kastam
